-277.12, 7.0, -12.0
-271.65, 7.0, -20.0
-265.91, 7.0, -10.0
-259.73, 7.0, -8.0
-253.3, 7.0, -9.0
-246.59, 7.0, -6.0
-239.75, 7.0, -4.0
-232.66, 7.0, -4.0
-225.42, 7.0, -5.0
-218.22, 7.0, -2.0
-210.78, 7.0, 0.0
-202.85, 7.0, -10.0
-194.54, 7.0, -22.0
-186.37, 7.0, -18.0
-177.53, 7.0, -12.0
-168.58, 7.0, -7.0
-159.39, 7.0, -3.0
-150.27, 7.0, 2.0
-141.5, 7.0, 7.0
-132.77, 7.0, 14.0
-124.15, 7.0, 12.0
-115.89, 7.0, 10.0
-107.72, 7.0, 12.0
-99.61, 7.0, 13.0
-91.84, 7.0, 13.0
-84.32, 7.0, 14.0
-76.98, 7.0, 14.0
-69.8, 7.0, 16.0
-62.89, 7.0, 16.0
-56.16, 7.0, 15.0
-49.75, 7.0, 13.0
-43.66, 7.0, 16.0
-37.81, 7.0, 17.0
-32.46, 7.0, 21.0
-27.22, 7.0, 14.0
-22.35, 7.0, 14.0
-17.6, 7.0, 17.0
-13.36, 7.0, 25.0
-9.56, 7.0, 24.0
-6.2, 7.0, 23.0
-3.2, 7.0, 19.0
-0.63, 7.0, 23.0
1.63, 7.0, 24.0
3.44, 7.0, 25.0
4.84, 7.0, 21.0
5.93, 7.0, 19.0
6.67, 7.0, 19.0
7.07, 7.0, 19.0
7.21, 7.0, 18.0
7.21, 7.0, 19.0
6.56, 7.0, 31.0
5.38, 7.0, 26.0
3.84, 7.0, 21.0
1.7, 7.0, 26.0
-0.67, 7.0, 24.0
-3.49, 7.0, 23.0
-6.68, 7.0, 23.0
-10.24, 7.0, 22.0
-14.23, 7.0, 22.0
-18.44, 7.0, 23.0
-23.17, 7.0, 22.0
-27.98, 7.0, 20.0
-33.19, 7.0, 21.0
-38.87, 7.0, 21.0
-44.71, 7.0, 19.0
-51.05, 7.0, 19.0
-57.55, 7.0, 20.0
-64.25, 7.0, 17.0
-71.24, 7.0, 16.0
-78.55, 7.0, 14.0
-85.93, 7.0, 14.0
-93.56, 7.0, 14.0
-101.2, 7.0, 14.0
-109.1, 7.0, 11.0
-117.22, 7.0, 9.0
-125.32, 7.0, 10.0
-133.51, 7.0, 9.0
-141.88, 7.0, 8.0
-150.13, 7.0, 5.0
-158.45, 7.0, 3.0
-166.84, 7.0, 1.0
-175.1, 7.0, 1.0
-183.47, 7.0, 1.0
-191.62, 7.0, -5.0
-199.63, 6.0, -6.0
-207.5, 7.0, -6.0
-215.17, 7.0, -6.0
-222.66, 7.0, -4.0
-230.08, 7.0, -4.0
-237.21, 7.0, -6.0
-244.06, 7.0, -8.0
